Profile,tech_stack,tobeclusteredcolumn,cluster
Java,Guidewire Policy Center,Java Guidewire Policy Center,0
Java,Policy Center,Java Policy Center,0
Java,Center,Java Center,0
Java,Guidewire,Java Guidewire,0
Java,Java Swing,Java Java Swing,0
Java,User support,Java User support,0
Java,SQLite,Java SQLite,0
Java,Defect tracking,Java Defect tracking,0
Java,C #,Java C #,0
Java,Mysql,Java Mysql,0
Java,Advance Java,Java Advance Java,0
Java,Java applications,Java Java applications,0
Java,database,Java database,0
Java,Forex,Java Forex,0
Java,com,Java com,0
Java,it,Java it,0
Java,QA,Java QA,0
Java,HR,Java HR,0
Java,analysis,Java analysis,2
Java,Education,Java Education,0
Java,Java script,Java Java script,0
Java,ZKoss,Java ZKoss,0
Java,Software Developer,Java Software Developer,0
Java,OO design,Java OO design,0
Java,Full Stack Web Development,Java Full Stack Web Development,3
Java,Web Application Developer,Java Web Application Developer,0
Java,Agile Framework,Java Agile Framework,0
Java,PERL Scripting,Java PERL Scripting,0
Java,REST Services,Java REST Services,0
Java,GCP/Google Cloud,Java GCP/Google Cloud,0
Java,Manager Program Management,Java Manager Program Management,1
Java,product life cycle,Java product life cycle,0
Java,HTML And CSS,Java HTML And CSS,0
Java,Software product development,Java Software product development,3
Java,Bluetooth,Java Bluetooth,0
Java,Health insurance,Java Health insurance,0
Java,Appeals,Java Appeals,0
Java,Retail,Java Retail,0
Java,Software services,Java Software services,0
Java,Load balancing,Java Load balancing,0
Java,Product implementation,Java Product implementation,0
Java,Embedded C,Java Embedded C,0
Java,Telematics,Java Telematics,0
Java,be,Java be,0
Java,defence,Java defence,0
Java,research,Java research,0
Java,computer,Java computer,0
Java,technology,Java technology,0
Java,management,Java management,1
Java,science,Java science,0
Java,Lamda,Java Lamda,0
Java,AWS Java,Java AWS Java,0
Java,Source,Java Source,0
Java,DSA,Java DSA,0
Java,Sde,Java Sde,0
Java,database schema designing,Java database schema designing,0
Java,Relational Database Management Systems,Java Relational Database Management Systems,1
Java,multithreding,Java multithreding,0
Java,Bootstrap & CSS.,Java Bootstrap & CSS.,0
Java,JavaScript/jQuery,Java JavaScript/jQuery,0
Java,Web UI,Java Web UI,0
Java,Team leading,Java Team leading,0
Java,XSD,Java XSD,0
Java,Html And Css,Java Html And Css,0
Java,OLAP,Java OLAP,0
Java,OLTP,Java OLTP,0
Java,Cloud Technologies,Java Cloud Technologies,0
Java,Encryption,Java Encryption,0
Java,Cryptography,Java Cryptography,0
Java,CI-CD,Java CI-CD,0
Java,Multi-Threading,Java Multi-Threading,0
Java,Google cloud,Java Google cloud,0
Java,Google,Java Google,0
Java,HIbernate,Java HIbernate,0
Java,Business intelligence,Java Business intelligence,0
Java,Web Development,Java Web Development,3
Java,Multi-treading,Java Multi-treading,0
Java,Website Management,Java Website Management,1
Java,AGILE Development,Java AGILE Development,3
Java,technical documentation,Java technical documentation,0
Java,application architecture design,Java application architecture design,0
Java,Orac,Java Orac,0
Java,Struts Framework,Java Struts Framework,0
Java,Angular 11+,Java Angular 11+,0
Java,Java 8+,Java Java 8+,0
Java,gitlab,Java gitlab,0
Java,software development life cycle,Java software development life cycle,3
Java,backend services,Java backend services,0
Java,Full stack developer,Java Full stack developer,0
Java,Development Life Cycle,Java Development Life Cycle,3
Java,Coding Web Based Application,Java Coding Web Based Application,0
Java,Production Grade Software,Java Production Grade Software,0
Java,EIS,Java EIS,0
Java,spring framework,Java spring framework,0
Java,SOAP XML,Java SOAP XML,0
Java,SPRING REST,Java SPRING REST,0
Java,Angular Material,Java Angular Material,0
Java,cloud-native development,Java cloud-native development,3
Java,NodeJs,Java NodeJs,0
Java,Advanced Java + Java 8 features,Java Advanced Java + Java 8 features,0
Java,Microservice Architecture,Java Microservice Architecture,0
Java,REST APIs,Java REST APIs,0
Java,GIT Source Control,Java GIT Source Control,0
Java,Agile Methodologies,Java Agile Methodologies,0
Java,event processing,Java event processing,0
Java,Low Latency,Java Low Latency,0
Java,TIBCO,Java TIBCO,0
Java,execution algorithms,Java execution algorithms,0
Java,prop strategies,Java prop strategies,0
Java,Features,Java Features,0
Java,orm,Java orm,0
Java,java8,Java java8,0
Java,HP data protector,Java HP data protector,0
Java,Six Sigma,Java Six Sigma,0
Java,Real Time Operating Systems,Java Real Time Operating Systems,0
Java,.NET,Java .NET,0
Java,System architecture,Java System architecture,0
Java,Manufacturing quality,Java Manufacturing quality,0
Java,Java/J2ee,Java Java/J2ee,0
Java,HR Lead,Java HR Lead,0
Java,Product engineering,Java Product engineering,0
Java,Loan Origination System,Java Loan Origination System,0
Java,LOS,Java LOS,0
Java,LMS,Java LMS,0
Java,Loan Management System,Java Loan Management System,1
Java,Loan Origination,Java Loan Origination,0
Java,OpenShift,Java OpenShift,0
Java,automation framework,Java automation framework,0
Java,Flex,Java Flex,0
Java,customer service,Java customer service,0
Java,Continues integration,Java Continues integration,0
Java,Eclipse Link,Java Eclipse Link,0
Java,JavaServer Pages,Java JavaServer Pages,0
Java,Oracle PL/SQL Programming,Java Oracle PL/SQL Programming,0
Java,Java Database Connectivity,Java Java Database Connectivity,0
Java,Java Enterprise Edition,Java Java Enterprise Edition,0
Java,Enterprise,Java Enterprise,0
Java,Java Collections,Java Java Collections,0
Java,framework,Java framework,0
Java,CoreJava,Java CoreJava,0
Java,ANGULAR,Java ANGULAR,0
Java,spring MVC,Java spring MVC,0
Java,Object Oriented Analysis,Java Object Oriented Analysis,2
Java,TomEE,Java TomEE,0
Java,SaaS application development,Java SaaS application development,3
Java,New product development,Java New product development,3
Java,memory management,Java memory management,1
Java,Content management,Java Content management,1
Java,New product,Java New product,0
Java,Media,Java Media,0
Java,Siebel,Java Siebel,0
Java,Activemq,Java Activemq,0
Java,Pcf,Java Pcf,0
Java,Team Lead HR,Java Team Lead HR,0
Java,Product development,Java Product development,3
DB,Ops,DB Ops,0
DB,Mongodb Dba,DB Mongodb Dba,0
DB,Mongo Ops Manager,DB Mongo Ops Manager,0
DB,DBMS,DB DBMS,0
DB,MongoDB,DB MongoDB,0
DB,Database administration,DB Database administration,0
DB,MongoDB Database,DB MongoDB Database,0
DB,Management,DB Management,1
DB,Smart scan,DB Smart scan,0
DB,Query Optimization,DB Query Optimization,0
DB,Root Cause Analysis,DB Root Cause Analysis,2
DB,Exadata,DB Exadata,0
DB,ZDLRA,DB ZDLRA,0
DB,ZFS,DB ZFS,0
DB,Sql Performance Tuning,DB Sql Performance Tuning,0
DB,Performance Tuning,DB Performance Tuning,0
DB,Database Administration,DB Database Administration,0
DB,SQL Server,DB SQL Server,0
DB,Unix,DB Unix,0
DB,performance tuning,DB performance tuning,0
DB,Stored procedures,DB Stored procedures,0
DB,Splunk,DB Splunk,0
DB,SQL,DB SQL,0
DB,SQL DBA,DB SQL DBA,0
DB,Aws Cloud,DB Aws Cloud,0
DB,Azure Cloud,DB Azure Cloud,0
DB,AWS,DB AWS,0
DB,Administration,DB Administration,0
DB,Microsoft Azure,DB Microsoft Azure,0
DB,Shell Scripting,DB Shell Scripting,0
DB,MySQL,DB MySQL,0
DB,amazon rds,DB amazon rds,0
DB,python,DB python,0
DB,Data management,DB Data management,1
DB,Linux programming,DB Linux programming,0
DB,UNIX shell scripting,DB UNIX shell scripting,0
DB,Database Servers,DB Database Servers,0
DB,SQL performance tuning,DB SQL performance tuning,0
DB,Server,DB Server,0
DB,JCL,DB JCL,0
DB,Troubleshooting,DB Troubleshooting,0
DB,Python,DB Python,0
DB,Performance tuning,DB Performance tuning,0
DB,Coding,DB Coding,0
DB,REXX,DB REXX,0
DB,Linux,DB Linux,0
DB,Informix,DB Informix,0
DB,Cloud Technologies,DB Cloud Technologies,0
DB,RDBMS,DB RDBMS,0
DB,Mongodb Administration,DB Mongodb Administration,0
DB,Nosql Database,DB Nosql Database,0
DB,Mongodb Database,DB Mongodb Database,0
DB,NoSQL,DB NoSQL,0
DB,Agile,DB Agile,0
DB,Scrum,DB Scrum,0
DB,Technical support,DB Technical support,0
DB,Housekeeping,DB Housekeeping,0
DB,Disaster recovery,DB Disaster recovery,0
DB,QMF,DB QMF,0
DB,DB2 LUW,DB DB2 LUW,0
DB,DB2 zOS,DB DB2 zOS,0
DB,Zos,DB Zos,0
DB,Luw,DB Luw,0
DB,DBA,DB DBA,0
DB,IBM DB2,DB IBM DB2,0
DB,Azure,DB Azure,0
DB,Scripting,DB Scripting,0
DB,Db Dba,DB Db Dba,0
DB,MongoDB installation,DB MongoDB installation,0
DB,Hands on experience in writing/troubleshooting shell scripts,DB Hands on experience in writing/troubleshooting shell scripts,0
DB,Configuring,DB Configuring,0
DB,Database upgrades and applying PSU packs,DB Database upgrades and applying PSU packs,0
DB,DR databases,DB DR databases,0
DB,configuring HA,DB configuring HA,0
DB,PSU,DB PSU,0
DB,Knowledge of handling L2/L3 activities,DB Knowledge of handling L2/L3 activities,0
DB,Perl,DB Perl,0
DB,L2,DB L2,0
DB,Service Now Ticketing,DB Service Now Ticketing,0
DB,PLSQL,DB PLSQL,0
DB,Oracle Support,DB Oracle Support,0
DB,Production Support,DB Production Support,0
DB,Database,DB Database,0
DB,Sql Support,DB Sql Support,0
DB,Production,DB Production,0
DB,Node.Js,DB Node.Js,0
DB,Oracle DBA,DB Oracle DBA,0
DB,Oracle,DB Oracle,0
DB,Senior,DB Senior,0
DB,Hiring,DB Hiring,0
DB,DB2 LUW DBA,DB DB2 LUW DBA,0
DB,Db Db,DB Db Db,0
DB,Db,DB Db,0
DB,SQL Replication,DB SQL Replication,0
DB,Q Replication,DB Q Replication,0
DB,QueueReplication,DB QueueReplication,0
DB,Mainframe DB2 DBA,DB Mainframe DB2 DBA,0
DB,Disaster Recovery,DB Disaster Recovery,0
DB,Qrep,DB Qrep,0
DB,MS SQL,DB MS SQL,0
DB,query,DB query,0
DB,Scheduling,DB Scheduling,0
DB,Mirroring,DB Mirroring,0
DB,Database Mirroring,DB Database Mirroring,0
DB,MSSQL DBA,DB MSSQL DBA,0
DB,Log Shipping,DB Log Shipping,0
DB,SQL Server Administration,DB SQL Server Administration,0
DB,Replication,DB Replication,0
DB,Clustering,DB Clustering,0
DB,MySQL Database Administration,DB MySQL Database Administration,0
DB,Mysql Database,DB Mysql Database,0
DB,SQL database,DB SQL database,0
DB,Service delivery,DB Service delivery,0
DB,Leadership development,DB Leadership development,3
DB,data security,DB data security,0
DB,Project initiation,DB Project initiation,0
DB,IFS,DB IFS,0
DB,Database Design,DB Database Design,0
DB,Database Administrator,DB Database Administrator,0
DB,MYSQL,DB MYSQL,0
DB,Process improvement,DB Process improvement,0
DB,Technology Lead,DB Technology Lead,0
DB,Cloud,DB Cloud,0
DB,Senior Sybase Database Administrator,DB Senior Sybase Database Administrator,0
DB,Operations,DB Operations,0
DB,SDLC,DB SDLC,0
DB,Techology Lead,DB Techology Lead,0
DB,Security audit,DB Security audit,0
DB,Automation,DB Automation,0
DB,Performance management,DB Performance management,1
DB,Security management,DB Security management,1
DB,Backup management,DB Backup management,1
DB,Sybase DBA,DB Sybase DBA,0
DB,Sybase Replication,DB Sybase Replication,0
DB,SyBase,DB SyBase,0
DB,SyBase Database Administration,DB SyBase Database Administration,0
DB,global operations,DB global operations,0
DB,GCP,DB GCP,0
DB,Export import,DB Export import,0
DB,Problem management,DB Problem management,1
DB,SAP Basis,DB SAP Basis,0
DB,Incident management,DB Incident management,1
DB,Postgres Database,DB Postgres Database,0
DB,Migration,DB Migration,0
DB,Database Migration,DB Database Migration,0
DB,Performance,DB Performance,0
DB,Postgresql,DB Postgresql,0
DB,Oracle Database,DB Oracle Database,0
DB,Database Maintenance,DB Database Maintenance,0
DB,DBA fresher,DB DBA fresher,0
DB,Oracle Apps DBA,DB Oracle Apps DBA,0
DB,Oracle applications DBA fresher,DB Oracle applications DBA fresher,0
DB,Database Installation,DB Database Installation,0
DB,Oracle ebs admin,DB Oracle ebs admin,0
DB,Operating systems,DB Operating systems,0
DB,Database design,DB Database design,0
DB,Database maintenance,DB Database maintenance,0
DB,Windows,DB Windows,0
DB,Oracle Apps Dba,DB Oracle Apps Dba,0
DB,System Administration,DB System Administration,0
DB,Oracle RAC,DB Oracle RAC,0
DB,Golden Gate,DB Golden Gate,0
DB,RMAN,DB RMAN,0
DB,Oracle Apps,DB Oracle Apps,0
DB,RAC,DB RAC,0
DB,Database Handling,DB Database Handling,0
DB,cloud,DB cloud,0
DB,amazon,DB amazon,0
DB,gcp,DB gcp,0
DB,azure,DB azure,0
DB,Query Tuning,DB Query Tuning,0
DB,PostgreSQL,DB PostgreSQL,0
DB,Query,DB Query,0
DB,ITIL Process,DB ITIL Process,0
DB,Postgresql Database Administration,DB Postgresql Database Administration,0
DB,Process,DB Process,0
DB,ITIL,DB ITIL,0
DB,Mongo DBA,DB Mongo DBA,0
DB,Influx,DB Influx,0
DB,Mongo Database administrator,DB Mongo Database administrator,0
DB,Timeseries Databases,DB Timeseries Databases,0
DB,Change management,DB Change management,1
DB,Data modeling,DB Data modeling,0
DB,Schema,DB Schema,0
DB,Animation,DB Animation,0
DB,Monitoring,DB Monitoring,0
DB,Networking,DB Networking,0
DB,Backup,DB Backup,0
DB,Shell scripting,DB Shell scripting,0
DB,LAN,DB LAN,0
DB,Computer science,DB Computer science,0
DB,WAN,DB WAN,0
DB,Enterprise applications,DB Enterprise applications,0
DB,SQL Tuning,DB SQL Tuning,0
DB,Apps DBA,DB Apps DBA,0
DB,oracle e-business suite,DB oracle e-business suite,0
DB,Dataguard,DB Dataguard,0
DB,Corporate,DB Corporate,0
DB,Manager Technology,DB Manager Technology,0
DB,Recruitment,DB Recruitment,0
DB,management,DB management,1
DB,mari,DB mari,0
DB,administration,DB administration,0
DB,mongodb,DB mongodb,0
DB,technology management,DB technology management,1
DB,Service management,DB Service management,1
DB,GIT,DB GIT,0
DB,query optimization,DB query optimization,0
DB,performance,DB performance,0
DB,Sql Statements,DB Sql Statements,0
DB,Nosql,DB Nosql,0
DB,Mysql Database Administrator,DB Mysql Database Administrator,0
DB,Mongodb,DB Mongodb,0
DB,Mysql Database Management,DB Mysql Database Management,1
DB,dbms,DB dbms,0
DB,BPO,DB BPO,0
DB,Payroll,DB Payroll,0
DB,Staffing,DB Staffing,0
DB,cassandra,DB cassandra,0
DB,scripting,DB scripting,0
DB,SQL Server Database Administrator,DB SQL Server Database Administrator,0
DB,SAN,DB SAN,0
DB,Debugging,DB Debugging,0
DB,Business continuity planning,DB Business continuity planning,0
DB,IT management,DB IT management,1
DB,Azure SQL,DB Azure SQL,0
DB,and scripting with PowerShell.,DB and scripting with PowerShell.,0
DB,SQL Server dba,DB SQL Server dba,0
DB,Consulting,DB Consulting,0
DB,Data structures,DB Data structures,0
DB,Application development,DB Application development,3
DB,Business solutions,DB Business solutions,0
DB,Deployment,DB Deployment,0
DB,Data migration,DB Data migration,0
DB,Analytical,DB Analytical,0
DB,SSIS,DB SSIS,0
DB,Oracle 12,DB Oracle 12,0
DB,Oracle RDBMS,DB Oracle RDBMS,0
DB,product life cycle,DB product life cycle,0
DB,oracle,DB oracle,0
DB,Administration management,DB Administration management,1
DB,Public relations,DB Public relations,0
DB,Architecture,DB Architecture,0
DB,Customer service,DB Customer service,0
DB,Storage management,DB Storage management,1
DB,Database migration,DB Database migration,0
DB,database configuration,DB database configuration,0
DB,Oracle Data Guard,DB Oracle Data Guard,0
DB,Database Architecture,DB Database Architecture,0
DB,Oracle EBS,DB Oracle EBS,0
DB,Application Development,DB Application Development,3
DB,database administration,DB database administration,0
DB,Oracle e-business suite,DB Oracle e-business suite,0
DB,RCA,DB RCA,0
DB,Tomcat,DB Tomcat,0
DB,ISO 20000,DB ISO 20000,0
DB,Monitoring tools,DB Monitoring tools,0
DB,SSRS,DB SSRS,0
DB,Web development,DB Web development,3
DB,tableau,DB tableau,0
DB,Excel,DB Excel,0
DB,Web technologies,DB Web technologies,0
DB,ASP.Net,DB ASP.Net,0
DB,T-SQL,DB T-SQL,0
DB,SQL queries,DB SQL queries,0
DB,Diagnostics,DB Diagnostics,0
DB,Cloud computing,DB Cloud computing,0
DB,Product engineering,DB Product engineering,0
DB,Artificial Intelligence,DB Artificial Intelligence,0
DB,postgres dba,DB postgres dba,0
DB,Postgresql Administration,DB Postgresql Administration,0
DB,Performance Optimization,DB Performance Optimization,0
DB,SAP HANA,DB SAP HANA,0
DB,Problem Management,DB Problem Management,1
DB,PL/pgSQL,DB PL/pgSQL,0
DB,troubleshooting,DB troubleshooting,0
DB,JIRA,DB JIRA,0
DB,Information technology,DB Information technology,0
DB,Backend,DB Backend,0
DB,Front end,DB Front end,0
DB,Programming,DB Programming,0
DB,SQL Database Administrator,DB SQL Database Administrator,0
DB,query troubleshooting,DB query troubleshooting,0
DB,Backup And Recovery,DB Backup And Recovery,0
DB,MSSQL,DB MSSQL,0
DB,performance analysis,DB performance analysis,2
DB,SQL Database,DB SQL Database,0
DB,SQL Azure,DB SQL Azure,0
DB,Database mirroring,DB Database mirroring,0
DB,Cics,DB Cics,0
DB,IMS,DB IMS,0
DB,Application testing,DB Application testing,0
