job_title,experience,salary,location,job_description,tech_stack
Cassandra Database Infra Tech Support Practitioner,,Not disclosed ,,,"['Performance tuning', 'cassandra', 'Flex', 'Database administration', 'Troubleshooting', 'operational support', 'Software solutions', 'Technical support']"
Database Developer Senior Specialist,,Not disclosed ,,,"['Performance tuning', 'Cloud computing', 'Database design', 'Performance testing', 'Agile', 'Stored procedures', 'SCM', 'Information technology']"
Senior Java Developer -Spring/Rest API/Database,,Not disclosed ,,,"['Root cause analysis', 'Automation', 'Architecture', 'Technical design', 'Agile', 'Database', 'Troubleshooting', 'Spring']"
Senior Database Engineer,,Not disclosed ,,,"['Performance tuning', 'Elasticsearch', 'Apache', 'SQL', 'Python', 'JVM', 'Scala', 'Bash']"
"Sr. Software Developer (database, backend",,Not disclosed ,,,"['Backend', 'Front end', 'UML', 'Coding', 'Postgresql', 'Analytical', 'Web development', 'Consulting']"
Database Administrator,,1-1.25 Lacs PA ,,,"['Mssql Dba', 'Oracle DBA', 'PLSQL', 'SQL DBA', 'DBMS', 'Administration', 'SQL', 'Database administration']"
Database Administrator -IS Operational Experience,,Not disclosed ,,,"['postgresql', 'db2', 'sql', 'Database Administration', 'python', 'Administration', 'Operations', 'DBMS']"
Azure Cloud Database Administrator,,Not disclosed ,,,"['Outbound', 'Network security', 'Oracle', 'Troubleshooting', 'VMS', 'Unix shell scripting', 'RMAN', 'Analytics']"
Database Administrator,,Not disclosed ,,,"['SQL Query Writing', 'Database Architect', 'Database design', 'ETL Process', 'SQL Query', 'Data Architect', 'Performance Tuning', 'Database Administrator']"
Database Administrator (PostgreSQL/MySQL),,Not disclosed ,,,"['Postgresql', 'MySQL Database Administration', 'Configuration', 'Replication', 'Database Migration', 'Security Management', 'Performance Tuning', 'Optimization']"
Mysql Database Administrator,,Not disclosed ,,,"['Database Administration', 'Database Engineering', 'MySQL', 'query optimization', 'performance tuning', 'performance monitoring', 'SQL database', 'Monitoring']"
DBA,,"50,000-80,000 PA ",,,"['Postgresql', 'Plsql Development', 'Database Development', 'DBMS', 'Development', 'PLSQL', 'Database administration']"
Azure Cloud Database Administrator,,Not disclosed ,,,"['Outbound', 'Network security', 'Oracle', 'Troubleshooting', 'VMS', 'Unix shell scripting', 'RMAN', 'Analytics']"
Looking For Lead Consultant - SQL Server DBA - L3 Support,,Not disclosed ,,,"['SQL Server', 'Clustering', 'SQL DBA', 'SQL Server Dba', 'SQL Server administration', 'L3', 'Serv', 'SQL Servers']"
Sr Database Engineer/Administrator,,Not disclosed ,,,"['Computer science', 'Infotainment', 'Performance tuning', 'Maven', 'Cloud computing', 'C++', 'splunk', 'Monitoring']"
Oracle DBA adminisrator,,Not disclosed ,,,"['Performance tuning', 'ERP', 'RDBMS', 'Staffing', 'Project management', 'Oracle DBA', 'JIRA', 'SQL']"
Oracle DBA Senior,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Production support', 'RDBMS', 'Shell scripting', 'Oracle DBA', 'Application development', 'Oracle']"
Principal Engineer Infrastructure (Oracle DBA),,Not disclosed ,,,"['Performance tuning', 'MS SQL', 'RDBMS', 'MySQL', 'Infrastructure', 'Agile', 'Oracle DBA', 'Application development']"
Database Manager,,Not disclosed ,,,"['Postgresql', 'Cloud', 'MongoDB', 'Ms sql', 'Shared Services', 'Azure', 'Oracle DBA', 'SQL DBA']"
Database Expert - SAP HANA,,Not disclosed ,,,"['Disaster recovery', 'Service engineering', 'Problem management', 'Incident management', 'Troubleshooting', 'Root cause analysis', 'GCP', 'Cloud Services']"
Sr. Lead Engineer - MS SQL DBA,,Not disclosed ,,,"['MS SQL', 'RDBMS', 'MySQL', 'SSRS', 'Scrum', 'SSIS', 'Troubleshooting', 'SyBase']"
Senior Software Engineer - Database Lead,,Not disclosed ,,,"['C++', 'Automation', 'Linux', 'RDBMS', 'Analytical', 'Debugging', 'Database administration', 'Windows']"
Technical Consultant - Database,,Not disclosed ,,,"['Unix', 'SAN', 'MS SQL', 'Linux', 'Db2', 'RDBMS', 'MySQL', 'Billing']"
Database Developer,,Not disclosed ,,,"['Postgresql', 'Data Modeling', 'Data Warehousing', 'RDBMS', 'DBMS', 'Modeling', 'Development', 'Database Development']"
Cloud Database Infrastructure and DevOps Engineer,,Not disclosed ,,,"['VMware', 'Linux', 'MySQL', 'Open source', 'Python', 'Computer science', 'FPGA', 'Postgresql']"
Senior Database Expert,,Not disclosed ,,,"['Data migration', 'RDBMS', 'Database administration', 'Database management system', 'Data', 'System', 'DBMS', 'Senior']"
Database Engineer,,Not disclosed ,,,"['Performance tuning', 'MS SQL', 'Data modeling', 'RDBMS', 'Database design', 'Shell scripting', 'Stored procedures', 'SSIS']"
Mysql Database Architect,,Not disclosed ,,,"['Database Architect', 'Performance tuning', 'GIT', 'NoSQL', 'Postgresql', 'MySQL', 'Database administration', 'MongoDB']"
Database Engineer,,Not disclosed ,,,"['Linux', 'RDBMS', 'MySQL', 'Shell scripting', 'Database', 'Perl', 'Python', 'Scripting']"
Database Analyst - Technology Lead,,Not disclosed ,,,"['NoSQL', 'Data modeling', 'RDBMS', 'Database management', 'XML', 'MySQL', 'Schema', 'XSLT']"
Database Developer,,Not disclosed ,,,"['Performance tuning', 'Production support', 'RDBMS', 'MySQL', 'Debugging', 'TIBCO', 'PLSQL', 'Oracle']"
Graph Database Professional,,Not disclosed ,,,"['IT services', 'Automation', 'neo4j', 'Agile', 'Database', 'MongoDB', 'Customer experience', 'Operations']"
T2 -MongoDB Database Developer,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Security management', 'Analytical', 'database security', 'Schema', 'MongoDB', 'Troubleshooting']"
Oracle Database Administration Cloud Migration Engineer,,Not disclosed ,,,"['Performance tuning', 'Linux', 'Shell scripting', 'Oracle DBA', 'Troubleshooting', 'automation framework', 'Change management', 'Data migration']"
Oracle DBA Consultant,,Not disclosed ,,,"['Unix', 'Performance tuning', 'PDF', 'Memory management', 'Cloud', 'Database', 'Infrastructure', 'Oracle DBA']"
Oracle Retail DBA Consultant,,Not disclosed ,,,"['Interpersonal skills', 'PDF', 'Analytical', 'Back office', 'Database administration', 'RIB', 'Merchandising', 'Oracle Retail']"
Application Database Administrator: RDBMS,,Not disclosed ,,,"['DBA', 'PL/SQL', 'RDBMS', 'DB2', 'BLOB', 'CLOB', 'z/OS DB2', 'qmf']"
DBA Manager,,Not disclosed ,,,"['MongoDB', 'automation scripts', 'DBA Manager', 'PostgreSQL', 'Cloud Database Administration', 'Oracle', 'production system management', 'Microsoft SQL']"
Sr. SQL Server DBA,,Not disclosed ,,,"['Database administration', 'T-SQL', 'powershell', 'sql server dba', 'dms', 'azure', 'DBMS', 'SQL Servers']"
Sql Server Database Administrator,,Not disclosed ,,,"['SQL Server Dba', 'Sql Server Database', 'Mssql Dba', 'Serv', 'SQL DBA', 'SQL Servers', 'Administration', 'SQL Server']"
Oracle DBA - Goldengate expertise,,Not disclosed ,,,"['Oracle DBA', 'DBA', 'physical database structures', 'Core Oracle DBA', 'UAT', 'Troubleshooting', 'Oracle', 'SQL']"
Sql Database Administrator,,Not disclosed ,,,"['SQL DBA', 'SQL Server Administration', 'SQL Server Dba', 'SQL database', 'Server administration', 'Serv', 'SQL Servers', 'Administration']"
MS SQL DBA (SSE),,Not disclosed ,,,"['Business process', 'Automation', 'Version control', 'GIT', 'CGI', 'Database design', 'Disaster recovery', 'Schema']"
Database Administrator (MS SQL and DB2),,Not disclosed ,,,"['Unix', 'Log shipping', 'MS SQL', 'Linux', 'Db2', 'SQL Tuning', 'Database', 'Windows']"
SQL Server Database Developers,,Not disclosed ,,,"['Computer science', 'query optimization', 'SSAS', 'MIS', 'SSRS', 'Database', 'Programming', 'PLSQL']"
DBA Mango DB Professional,,Not disclosed ,,,"['Performance tuning', 'GIT', 'RF', 'RDBMS', 'Postgresql', 'MySQL', 'Database administration', 'MongoDB']"
Sr. SQL Server DBA,,Not disclosed ,,,"['MS SQL', 'Performance tuning', 'Schema', 'Infrastructure', 'Database maintenance', 'SQL Server dba', 'Capacity planning', 'Microsoft']"
DB2 Database Admin,,Not disclosed ,,,"['Unix', 'Performance tuning', 'Linux', 'Db2', 'Disaster recovery', 'Application development', 'Windows', 'Database Administrator']"
Database Administration & Infrastructure Analyst,,Not disclosed ,,,"['Patch management', 'LDAP', 'Cognos', 'Pharma', 'Debugging', 'Database administration', 'Oracle DBA', 'Troubleshooting']"
Oracle / SQL Database Administrator,,Not disclosed ,,,"['Oracle', 'database maintenance', 'LDAP', 'SSAS', 'RAC', 'Powershell', 'SQL Database Administrator', 'SSRS']"
Sql Database Administrator,,Not disclosed ,,,"['SQL Server Administration', 'SQL DBA', 'SQL', 'Administration', 'DBMS', 'SQL Server', 'SQL database', 'Server']"
Hiring - MS SQL DBA For TOP MNC Companies,,Not disclosed ,,,"['DB2 DBA', 'MS SQL DBA', 'MSSQL DBA', 'SQL Server Dba', 'SQL Servers', 'Serv', 'Top', 'SQL Server']"
SQL DBA + Snowflake,,Not disclosed ,,,"['Computer science', 'Security management', 'Database design', 'Focus', 'Customer service', 'Management', 'Troubleshooting', 'Information technology']"
DATABASE ENGINEER I,,Not disclosed ,,,"['Administration', 'Payroll', 'HR development', 'Oracle RDBMS', 'Focus', 'Development Lead', 'HR', 'IT operations']"
Database Engineer,,Not disclosed ,,,"['IT services', 'Computer science', 'Core Java', 'Linux', 'RDBMS', 'JSP', 'MySQL', 'Agile']"
Database Administrator,,5-6.5 Lacs PA ,,,"['Database Administration', 'SQL Server Administration', 'Oracle DBA', 'Linux System Administration', 'SQL DBA', 'SQL Server Dba', 'MySQL Database Administration', 'System']"
Mssql DBA/ Database Administrator- Delhi,,3-5 Lacs PA ,,,"['mssql dba', 'SQL DBA', 'SQL Server Dba', 'database backup', 'database administration', 'sql server', 'Serv', 'SQL Servers']"
Senior DBA- Professional,,Not disclosed ,,,"['Database Administrator', 'MySQL', 'SQL Server', 'Oracle', 'SQL', 'DBMS', 'Serv', 'Database administration']"
Database Administrator,,Not disclosed ,,,"['Oracle database', 'Administration', 'Data analysis', 'MS SQL', 'MIS', 'Disaster recovery', 'MySQL', 'Database']"
Database Administrator,,Not disclosed ,,,"['DBA', 'AZURE', 'MS SQL', 'MySQL', 'Agile', 'SCRUM', 'AWS', 'SDLC']"
Database Administrator,,30-40 Lacs PA ,,,"['Database Administration', 'CSS', 'MySQL', 'Database', 'HTML', 'SQL DBA', 'SQL', 'MySQL Database Administration']"
DBA,,"60,000-2 Lacs PA ",,,"['Mysql DBA', 'AWS RDS', 'Aurora Db', 'AWS', 'MySQL', 'Database administration', 'Amazon Rds', 'Db']"
Mysql DBA (Consultant),,Not disclosed ,,,"['Query Optimization', 'Mysql arcitecture', 'Query Tuning', 'Linux', 'GTID Replication', 'Performance Tuning', 'Troubleshooting', 'Optimization']"
Database Administrator Lead,,Not disclosed ,,,"['Database Administration', 'MySQL', 'Database Architecture', 'SQL', 'DBMS', 'Database design', 'Administration', 'Architecture']"
Senior Database Administrator,,Not disclosed ,,,"['MySQL', 'SQL Server', 'DBA', 'Database Design', 'Database Administrator', 'Database Architecture', 'SQL', 'DBMS']"
DBA Redshift and PostgreSQL,,Not disclosed ,,,"['Root cause analysis', 'Production support', 'Postgresql', 'System support', 'Cloud', 'Database', 'Management', 'Troubleshooting']"
Mysql Database Administrator,,Not disclosed ,,,"['Database Mirroring', 'Database Administration', 'MySQL Database Administration', 'Unix Shell Scripting', 'Replication', 'Database Migration', 'HTML', 'Clustering']"
Database Administrator,,Not disclosed ,,,"['Computer science', 'Performance tuning', 'Automation', 'Data management', 'SSRS', 'Database administration', 'SSIS', 'Analytics']"
Cassandra/Datastax DBA,,25-30 Lacs PA ,,,"['Datastax Cassandra', 'Robust', 'Cassandra Database', 'DBMS', 'Cassandra', 'Database administration']"
Hiring Database Administrator - Mysql/AWS,,Not disclosed ,,,"['Database admin', 'mysql', 'AWS', 'rds', 'Database Administration', 'Aws Aurora', 'Amazon Rds', 'MySQL Database Administration']"
DBA Architect,,Not disclosed ,,,"['database administration', 'T-SQL', 'MySQL', 'ANSI SQL', 'Linux server', 'SQL Server', 'Postgres', 'MSSQL']"
"Principal Database Administrator, Cloud Services, Capital Markets",,Not disclosed ,,,"['Unix', 'Postgresql', 'Schema', 'calypso', 'Windows', 'Capital market', 'Oracle', 'RMAN']"
NoSQL Database Administrator ( Notice Period: 30 Days),,Not disclosed ,,,"['NoSQL', 'Script Language', 'Kafka', 'Administration', 'DBMS', 'Languages', 'Database administration', 'Scripting']"
Senior Manager - DBA,,Not disclosed ,,,"['Dataguard', 'Database Administration', 'RAC', 'Golden Gate', 'RMAN', 'Aix', 'RHEL', 'Senior']"
Kafka - Database Administrator,,8-17 Lacs PA ,,,"['Apache Zookeeper', 'Confluent', 'Kafka', 'Logstash', 'Elastic Search', 'Kibana', 'Docker', 'Kafka Cluster']"
PostgreSQL Database Administrator (Mumbai) (WFO),,5-10 Lacs PA ,,,"['Database Administration', 'Linux', 'Installation And Configuration', 'Postgresql Database Administration', 'Backup And Recovery', 'Postgres Database', 'documentation', 'Postgresql Administration']"
Postgresql Database Administrator,,12-16 Lacs PA ,,,"['aws cloud', 'postfresql', 'schema design', 'data dictionaries', 'amazon RDS', 'Data dictionary', 'DBMS', 'Postgresql']"
"Excellent Job Opportunity with a Canadian Company For DBA, Pune.",,20-22.5 Lacs PA ,,,"['Database Administration', 'Performance Tunning', 'PostgreSQL', 'Point in time Recovery', 'Performance', 'DBMS', 'Recovery', 'Time']"
Sr DBA (PostgreSQL),,Not disclosed ,,,"['Postgresql Database Administration', 'MySQL Database Administration', 'postgresql', 'SQL database', 'Administration', 'DBMS', 'SR', 'Database administration']"
Mongo DBA Admin,,Not disclosed ,,,"['replication', 'mongodb', 'sharding', 'CLUSTERING', 'indexing', 'ingestion', 'repli', 'Administration']"
Mongo plus Sybase DBA SME,,25 Lacs PA ,,,"['Sybase DBA', 'MongoDB', 'SyBase', 'SME', 'Database administration']"
SQL Database - Administrator,,Not disclosed ,,,"['Performance tuning', 'Data migration', 'Security management', 'Data modeling', 'Database design', 'Postgresql', 'MySQL', 'Disaster recovery']"
MS SQL Database administration,,Not disclosed ,,,"['Log shipping', 'MS SQL', 'SQL Tuning', 'Database', 'SQL DBA', 'Performance improvement', 'Performance', 'SQL']"
Database Admin - MS SQL,,Not disclosed ,,,"['MS SQL', 'Automation', 'Database planning', 'SQL database', 'Powershell', 'Information security', 'Database Administrator', 'Project life cycle']"
SQL Server DBA IRC Professional,,Not disclosed ,,,"['Telecom', 'Performance tuning', 'Automation', 'Development Manager', 'Healthcare', 'Firmware', 'SSIS', 'Information technology']"
Mssql Server Database Administrator (Cloud),,Not disclosed ,,,"['MSSQL DBA', 'RDS', 'Aws Cloud', 'Terraform', 'SQL Server Administration', 'Cloud Formation Aws', 'MySQL', 'Amazon Cloudwatch']"
DBA Lead Oracle & Exadata Administration,,Not disclosed ,,,"['Performance tuning', 'Automation', 'Compliance', 'data security', 'Oracle', 'Stakeholder management', 'Operations', 'SLA management']"
Database Developer,,Not disclosed ,,,"['Cloud computing', 'Database design', 'Technical writing', 'Postgresql', 'MySQL', 'JSON', 'Data quality', 'Stored procedures']"
"Sr. Software Engineer - Korn Shell Scripting, Databases",,Not disclosed ,,,"['Databases', 'Korn Shell Scripting', 'python', 'Shell Scripting', 'data processing', 'system configuration', 'Korn Scripting', 'interface builder']"
"Sr. Software Engineer - Korn Shell Scripting, Databases",,Not disclosed ,,,"['Korn Shell Scripting', 'Oracle DB', 'Shell Scripting', 'Korn Scripting', 'batch processing', 'SQL Server databases', 'database system administration', 'Oracle']"
"Database Engineer (Postgres, MongoDB, Redis) @ Bangalore",,17-25 Lacs PA ,,,"['Elasticsearch', 'MySQL', 'Redis', 'MongoDB', 'Postgres', 'NoSQL', 'Clickhouse', 'Database Design']"
Senior Clinical Database Programmer,,Not disclosed ,,,"['EDC', 'Technical design', 'Production', 'Software development life cycle', 'Database', 'Clinical research', 'HTML', 'Life sciences']"
Walk In drive - SPE - Data Studio Reporting(Database Developer) -HYD,,Not disclosed ,,,"['RDBMS', 'Data Studio', 'PLSQL', 'SQL', 'Reporting', 'DBMS', 'Database Development', 'Development']"
Database Administrator - Clover Infotech,,Not disclosed ,,,"['Mssql Dba', 'Oracle DBA', 'SQL Server Administration', 'SQL DBA', 'SQL Server Dba', 'SQL Servers', 'Oracle', 'Serv']"
Sr Database Administrator,,Not disclosed ,,,"['IT services', 'SAN', 'Head Business Development', 'PDF', 'SOC', 'SMS', 'Oracle', 'Database Administrator']"
Senior Database Administrator,,Not disclosed ,,,"['Front end', 'Linux', 'Coding', 'Disaster recovery', 'Performance testing', 'Windows', 'SSIS', 'Troubleshooting']"
DBA,,16-30 Lacs PA ,,,"['Database Administration', 'database admin', 'Db Dba', 'Administration', 'DBMS', 'Db Db', 'Db']"
Database Administrator,,14-20 Lacs PA ,,,"['Oracle DBA', 'Golden Gate', 'AWS', 'RAC', 'Oracle', 'Administration', 'DBMS', 'Database administration']"
Database Administrator,,Not disclosed ,,,"['Order management', 'Social media', 'MySQL', 'Customer service', 'Troubleshooting', 'Oracle', 'Information technology', 'Technical support']"
Expert Database Administrator,,Not disclosed ,,,"['IT services', 'SAN', 'Usage', 'Head Business Development', 'PDF', 'SOC', 'SMS', 'Oracle']"
Database Administrator,,Not disclosed ,,,"['data security', 'OEM', 'Database', 'Deployment', 'Load balancing', 'Monitoring', 'Capacity planning', 'DBMS']"
Looking For Database Administrator,,2-7 Lacs PA ,,,"['DBA Administrator', 'SQL DBA', 'Database Mirroring', 'Mirroring', 'Replication', 'Database Migration', 'Clustering', 'Log Shipping']"
